pdf_file,page_number,has_text_layer,extracted_char_count,sample_text,ocr_needed,reason,notes
dow-uap-d48-report-september-1996.pdf,155,true,1527,"D.4 Titan Launch and Performance History The Titan family of launch vehicles was established in 1955, when the Air Force…",false,embedded text sufficient (1527 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,156,true,1275,"Shortly after the Challenger accident in 1986, when the US government decided to offload commercial payloads from the Sp…",false,embedded text sufficient (1275 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,157,true,1476,The entire Titan history through 1995 is depicted rather compactly in bar-graph form in Figure 39. The solid-block porti…,false,embedded text sufficient (1476 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,158,true,1992,I I L... D.4.1 Titan Launch History The data in Table 45 summarizes all Titan and Titan-boosted space-vehicle launches s…,false,embedded text sufficient (1992 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,159,true,1594,Launch Vehicle Test Response Flight Rep. No. Mission/ID Date Configuration Ranae Mode Phase Cont. 31 ws 02/20/61 (J-13) …,false,embedded text sufficient (1594 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,160,true,1880,Launch Vehicle Test Response Flight Rep. No. Mission/ID Date Confiauration Ranae Mode Phase Conf. 77 ws 05/09/63 II CN-1…,false,embedded text sufficient (1880 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,161,true,2144,Launch Vehicle Test Response Flight Rep. No. Mission/ID Date Confiauration Range Mode Phase Cont. 123 LONG BALL 07/21/65…,false,embedded text sufficient (2144 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,162,true,2060,Launch Vehicle Test Response Flight Rep. No. Mission/ID Date ConfKJuration Ranae Mode Phase Conf. 169 AFSC 12/05/67 1118…,false,embedded text sufficient (2060 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,163,true,2023,Launch Vehicle Test Response Flight Rep. No. Mission/ID Date Confiauration Range Mode Phase Conf. 215 AFSC 05/20/72 1118…,false,embedded text sufficient (2023 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,164,true,2018,Launch Vehicle Test Response Flight Rep. No.· Mission/ID Date Confiauration Ranae Mode Phase Conf. 261 AFSC 09/15176 111…,false,embedded text sufficient (2018 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,165,true,1356,Launch Vehicle Test Response Flight Rep. No. Mission/ID Date Confiauratlon Ranae Mode Phase Conf. 307 AFSC 04/18/86 34D-…,false,embedded text sufficient (1356 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,166,true,2313,D.4.2 Titan Failure Narratives The following narratives provide available details about each Titan failure since the beg…,false,embedded text sufficient (2313 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,167,true,2217,"28. J-9, 20 Dec 60, Response Mode 4, Flight Phase 2: No Stage-Ilignition due to failure of gas generator to start. 29. J…",false,embedded text sufficient (2217 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,168,true,2323,50% reduction of sustainer thrust for remainder of Stage II operation. Impact was 2888 miles short of target. . 63. I (Y…,false,embedded text sufficient (2323 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,169,true,2490,"81. Titan II (Thread Needle), 20 June 63, Response Mode 5, Flight Phase 2: Flight appeared normal until BECO at about 14…",false,embedded text sufficient (2490 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,170,true,2667,"127. Titan II (Bold Guy), 21 Sep 65, Response Mode 4, Flight Phase 2: After a normal first-stage flight, the second stag…",false,embedded text sufficient (2667 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,171,true,2631,"200. IIIC-19, 6 Nov 70, Vehicle 19, Response Mode NA, Flight Phase 3.5 and 5: All booster systems performed essentially …",false,embedded text sufficient (2631 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,172,true,2894,S/ A-1 shut down at 213 sec due to failure of its turbopump assembly. The vehicle continued flight till 221 seconds when…,false,embedded text sufficient (2894 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,173,true,1506,D.5 Thor Launch and Performance History (Not Including Delta) The entire Thor history is depicted rather compactly in ba…,false,embedded text sufficient (1506 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,174,true,1585,Mode column. The seventh column indicates the operational flight phase during which the failure occurred. The last colum…,false,embedded text sufficient (1585 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,175,true,1619,Launch Vehicle Test Response Flight Rep. No. Mission/ID Date Confiauration Ranae Mode Phase Conf. 42 ws 06/11/59 ABLE 11…,false,embedded text sufficient (1619 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,176,true,2320,D.5.2 Thor and Thor-Boosted Failure Narratives The following narratives provide information about flight failure of Thor…,false,embedded text sufficient (2320 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,177,true,2430,"vehicle was destroyed by the RSO at 152 seconds. Missile impacted about 60 miles downrange. 12. 120, 28 Feb 58, Response…",false,embedded text sufficient (2430 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,178,true,2661,"depletion before to reaching cutoff conditions. Impact was 28 miles short of target. 28. 146, 16 Dec 58, Response Mode 4…",false,embedded text sufficient (2661 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,179,true,2320,"67. 281 (Transit 2A), 22 June 60, Response Mode NA, Flight Phase 2 and 5: Although boost phase was normal, anomalous per…",false,embedded text sufficient (2320 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,180,true,1771,"References 1. Montgomery, R. M., and Ward, J. A., ""Computations of Hit Probabilities From Launch-Vehicle Debris"", RTI/46…",false,embedded text sufficient (1771 chars),"text layer present, OCR not needed"
dow-uap-d48-report-september-1996.pdf,181,true,827,"15. 11Titan IV, America's Silent Hero"", published by Lockheed Martin in Florida Today, 13 Nov 95. 16. ""Atlas Program Fli…",false,embedded text sufficient (827 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,1,true,78,• VANDENB.ERG AFB LAUNCH SUMMARY 1958 - 2000 30th SPACE WING Office of History,false,embedded text sufficient (78 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,2,true,599,• • • DISTRIBUTION LIST 1 30th RANS/DOUS 1 30th RANS/DOU 1 30th SW/CP 1 30th SW/PA 1 30th SW/SEOO 1 30th SW/XPR 1 30th S…,false,embedded text sufficient (599 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,3,true,1001,"FOREWORD This is the official registry of all major launch operations conducted from Vandenberg Air Force Base, Californ…",false,embedded text sufficient (1001 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,4,true,1314,• • • ABRES ABRV ACC ACE ADC AE AEC AFMC AFSC AFSPC AMARV AMROC ANT AST ASTP ASTRID BALLISTIC BATSAT BOMARC BMRS COBE co…,false,embedded text sufficient (1314 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,5,true,1353,• • DT&E DT&E PHASE I DT&E PHASE II DUAL LAUNCH EOS ERCS EXOSAT FAST FOE FOT FTM GB\ GEOS GEOSAT GFO GLCM GRP HCMM HP IC…,false,embedded text sufficient (1353 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,6,true,1430,"• • • ,., ,. KOMPSAT LAGEOS LANDSAT LBRV LE LF LLL LLV-1 LM MACSAT MAGSAT MaST MDA MINT MOD MS MSLS MSTI MSX MUBLCOM N/A…",false,embedded text sufficient (1430 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,7,true,1077,• • OT PHASE/ OT PHASE II PALC PAS PLC PAP PVM QuickScat RADARSAT RADCAL RAF R&D REX RSLP SAC SAFEGUARD SALVO SAMAST SAM…,false,embedded text sufficient (1077 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,8,true,790,• • • • SPACEPROBE ST STEX STM STP STREP SWAS TAC TARGET TAT TD TOT TDV TERRIERS TIP TOMS-EP TREP TP TRACE UTE WIRE Non-…,false,embedded text sufficient (790 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,9,true,1205,• • • LAUNCH FACILITY GUIDE BLDG PRESENT FORMER BLDG PRESENT FORMER BLDG PRESENT FORMER NMBR DESIGNATION DESIGNATION NMB…,false,embedded text sufficient (1205 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,10,true,543,ANNUAL LAUNCH SUMMARY BY COMMAND 1958 - 1998 Chart I 1958 - 1978 LAUNCH AGENCY 58 59 60 61 62 63 64 65 66 67 68 69 70 71…,false,embedded text sufficient (543 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,11,true,1364,• • • .... ANNUAL LAUNCH SUMMARY BY COMMAND 1958 - 2000 Chart II 1979 - 2000 & Totals As of 3 Feb 2000 LAUNCH AGENCY 79 …,false,embedded text sufficient (1364 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,12,true,1715,... ANNUAL LAUNCH SUMMARY BY BOOSTER Chart I 1958 - 1978 !LAUNCH VEHICLE AMROC ARG0-8 ASTRID ASTROBEE 1500 ATLAS D ATLAS…,false,embedded text sufficient (1715 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,13,true,1639,ANNUAL LAUNCH SUMMARY BY BOOSTER • Chart II 1979 - 1998 • ILAUNCH VEHICLE l11s 80 AMROC ARG0-8 ASTRID ASTROBEE 1500 ATLA…,false,embedded text sufficient (1639 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,14,true,1415,ANNUAL LAONCH SUMMARY BY BOOSTER T Chart Ill 1999 - 2018 kAUNCH VEHICLE 1199 loo AMROC ARGO-8 ASTRID ASTROBEE 1500 ATHEN…,false,embedded text sufficient (1415 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,15,true,1252,•• • • LAUNCH SEQ DATE NICJCNAME QLI FACILITY VEHICLE TYPE PROGRAM CUM BY BOOSTER COMMAND COM BY COMMAND 1. 16 Dec .58 T…,false,embedded text sufficient (1252 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,16,true,1269,"• • • LAUNCH CUM BY COM BY SEQ DATE NICKNAME ~ FACILITY VEHICLE TYPB PROGR""l BOOSTER COMMAND COMMAND 20. 3 Aug 59 BEAN B…",false,embedded text sufficient (1269 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,17,true,1329,• • • LAUNCH COM BY COM BY SEO DATE NICltNAMB 2.L.t FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 39. 15 Apr 60 …,false,embedded text sufficient (1329 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,18,true,1339,LAUNCH CUM BY CUM BY SEO DAT:! NICJ!CNAMl!: OP ff FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 58. 30 Sep 60 N/…,false,embedded text sufficient (1339 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,19,true,1376,"• • • ,. LAUNCH COM BY COM BY SEQ DATB NICJCNAMB ~ FACILITY VEHICLB TYPB PROGRAM BOOSTBR COMMAND COMMAND 77. 17 Feb 61 S…",false,embedded text sufficient (1376 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,20,true,1358,• • • LAUNCH CUM BY CUM BY SEO DATB NICXNAMB: QR..Jt FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 96. 6 Sep 61 …,false,embedded text sufficient (1358 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,21,true,1389,.. • • •· LAUNCH CUM BY COM BY SEQ DATB NICJCNAMB QLI FACILITY VEHICLB TYPB PROGRAM BOOSTER COMM.AND COMMAND 115. 22 Dec…,false,embedded text sufficient (1389 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,22,true,1365,• • • LAUNCH CUM BY CUM BY SEO DATE N!C!CN.AME QLl FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 134. 26 Apr 62 …,false,embedded text sufficient (1365 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,23,true,1365,• • LAUNCH CUM BY CUM BY SEQ DATE NICJCNAMB Q.Lit J.l'ACILITY Vl!!HICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 153. 13 Jul…,false,embedded text sufficient (1365 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,24,true,1421,•• • • LAUNCH COM BY COM BY SEQ DATE NICKNAME QLI FACILITY VEHICLB TYPB PROGRAM BOOSTBR COMMAND COMMAND 172. 29 Sep 62 A…,false,embedded text sufficient (1421 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,25,true,1354,• • LAUNCH CUM BY CUM BY SEQ DATE NICKNAME OP I FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 191. 18 Dec 62 N/A…,false,embedded text sufficient (1354 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,26,true,1413,• • • LAUNCH CUM BY CtJM BY SEQ DATE NICXNAME Q.Lit FACILITY V'BHICLI TYPE PROGRAM BOOST2R COMMAND COMMAND 210. 15 Mar 6…,false,embedded text sufficient (1413 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,27,true,1435,• • • LAUNCH CUM BY CUM BY SEQ DATE NICJCNAMB: QLI PACILITY VBHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 230. 8 May 63 F…,false,embedded text sufficient (1435 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,28,true,1424,• • • LAUNCH CUM BY CUM BY S!Q DATE NIClOTA.'!E Q.Lt P'.i\CILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 250. 5 Jul…,false,embedded text sufficient (1424 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,29,true,1397,• • • LAUNCH CUM BY CUM BY SEQ DAT!!! NICKNAME ~ FACILITY VEHICLB TYPB PROGRAM· BOOSTER COMMAND COMMAND 270. 6 Sep 63 FI…,false,embedded text sufficient (1397 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,30,true,1401,• • • LAUNCH COM BY CUM BY SEO DATE NIC!tNAME QL! FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 290. 9 Nov 63 FI…,false,embedded text sufficient (1401 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,31,true,1419,• • • LAUNCH COM BY CUM BY SEQ DATE NICICNAMK QL.! PACILITY VERICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 310. 21 Dec 63 …,false,embedded text sufficient (1419 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,32,true,1399,• • • LAUNCH CUM BY COM BY SEQ DATE NICKNAME ~ FACILITY VEHICLE TYPI PROGRAM BOOSTER COMMAND COMMAND 330. 3 Mar 64 N/A 4…,false,embedded text sufficient (1399 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,33,true,1415,• • • LAUNCH CUM BY CUM BY SEQ DATE NICKNAME QLI FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 350. 25 May 64 DE…,false,embedded text sufficient (1415 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,34,true,1398,LAUNCH s~o 370. 371. 372. 373. 374. 375. 376. 377. 378. 379. 380. 381. 382. 383. 384. 385. 386. 387. 388. 389. DATE 27 J…,false,embedded text sufficient (1398 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,35,true,1438,• • • LAUNCH CUM BY COM BY SEQ DATE NICKNAME QLl FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 390. 10 Sep 64 HO…,false,embedded text sufficient (1438 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,36,true,1410,• • • LAUNCH COM BY CUM BY SEQ DATE NICKNAME Q.Lit FAC:ILITY VEH:ICLB TYPB PROGRAM BOOSTRR COMMAND COMMAND 410. 4 Nov 64…,false,embedded text sufficient (1410 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,37,true,1430,• • • LAUNCH COM BY CUM BY SEQ DATE NICKNAME Ql_Jt FACILITY VEHICLE TYPB PROGRAM BOO.STER COMMAND COMMAND 430. 8 Jan 65 …,false,embedded text sufficient (1430 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,38,true,1419,• • • LAUNCH COM BY CUM BY SEQ DATE NICKNAME Q.t.Jt FACILITY VEHICLE TYPE PROGRAM BOOSTRR COMMAND COMMAND 450. 12 Mar 65…,false,embedded text sufficient (1419 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,39,true,1412,• • • LAUNCH SEQ DATE NICKNAME ~ FACILITY VEHICLE TYPE PROGRAM COM BY BOOSTER COMMAND COM BY COMMAND 470. 471. 472. 473.…,false,embedded text sufficient (1412 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,40,true,1462,• • • LAUNCH COM BY CUM BY SEQ DATE NICXNAME Q.Ll FACILITY Vl!!HICLB TYPB PROGRAM BOOSTER COMMAND COM!of..AND 490. 12 Ju…,false,embedded text sufficient (1462 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,41,true,1416,• • • LAUNCH SEQ DATE NICICNAMB ~ FACILITY VEHICLE TYPB PROGRAM CUM BY BOOSTER COMMAND CUM BY COMMAND 510. 511. 512. 513…,false,embedded text sufficient (1416 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,42,true,1481,"• • • LAUNCH SEQ DATE NI CKNA..""!a CUM BY .Qf....! P'ACILITY VEHICLE TYPE CUM BY PROGRAM BOOSTER. COMMAND COMMAND 530. 2…",false,embedded text sufficient (1481 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,43,true,1452,• • • LAUNCH CtJM BY COM BY SEO DATE NICJCNAMB QL! FAC:ILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 550. 8 Mar 66 …,false,embedded text sufficient (1452 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,44,true,1431,• • • LAUNCH CUM BY CUM SY SEQ DATE NICDiAMB QL.! PACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 570. 20 Apr 66 L…,false,embedded text sufficient (1431 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,45,true,1454,• • • LAUNCH CUM BY COM BY SEQ DATE NICXNAMB Ql....! FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 590. 9 Jun 66…,false,embedded text sufficient (1454 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,46,true,1457,• • • LAUNCH CtJM BY COM BY S~Q DATE NICDJAME 2f..J. FACILITY Vl!!HICLB: TYPZ PROGRAM BOOSTB:R COMMA.ND COMMAND 610. B A…,false,embedded text sufficient (1457 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,47,true,1464,-- • • • LAUNCH CUM BY CUM BY SEQ DATB NICJCNAMB QL! FACILITY VBHICLB TYPB PROGRAM BOOSTBR COMMAND COMMAND 630. 3 Oct 66…,false,embedded text sufficient (1464 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,48,true,1477,"I.A.UNCH COM BY COM BY SEQ DATE NICKNAME Q!!....t l""ACILITY VEHJ:CLR TYP.B PROGRAM BOOSTER COMMAND COMMAND 649. 20 Dec 6…",false,embedded text sufficient (1477 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,49,true,1473,• • • LAUNCH SEQ 669. 670. 671. 672. 673. 674. 675. 676. 677. 678. 679. 680. 681. 682. 683. 684. 685. 686. 687. 688. DAT…,false,embedded text sufficient (1473 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,50,true,1426,• • • LAUNCH COM BY COM BY SEO DATE NICJCNA.M.3 ~ FACILITY VEHICLK TYPK PROGRAM BOOSTER COMMAND COM!O.ND 689. 27 Apr 67 …,false,embedded text sufficient (1426 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,51,true,1420,• • • t.AUNCH COM BY COM BY SEO DATE NICKNAME .QL! FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 709. 9 Jun 67 B…,false,embedded text sufficient (1420 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,52,true,1408,• • • LAUNCH SEQ DAT2 NIClCNAME Q.U FACILITY 'VBHICLB TYPK PROGRAM COM BY BOOSTER CO!o!MAND CtlM SY COMMAND 729. 7 Aug 6…,false,embedded text sufficient (1408 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,53,true,1413,• • • LAUNCH CUM BY CUM BY SEO DATB NICmAMB QLl FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 749. 10 Nov 67 N/A…,false,embedded text sufficient (1413 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,54,true,1392,• • • LAUNCH SEQ DATE N:ICJCNA!ra QL! FACILITY VBHICLB TYPB PROGRAM COM BY BOOSTER COMMAND COM BY COMMAND 769. 16 Jan 68…,false,embedded text sufficient (1392 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,55,true,1358,• • • LAUNCH CUM BY COM BY SEQ DATE NICKNAME QLI FACILITY VEHICLB TYPE PROGRAM BOOSTER COMMAND COMMAND 789. 17 Apr 68 N/…,false,embedded text sufficient (1358 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,56,true,1368,• • • LAUNCH CUM BY CUM BY SEO DATE NICKNAME Q.l..Jt FACILITY VBHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 809. 4 Jul 68…,false,embedded text sufficient (1368 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,57,true,1408,• • LAUNCH CUM BY CUM BY SEQ DATE NIC!CNAME QL! FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 829. 24 Oct 68 GIA…,false,embedded text sufficient (1408 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,58,true,1385,LAUNCH SEO DATE NICi'aiAMK ~ FACILITY VEH:ICLB TYPB PROGRAM CUM BY BOOSTER COMMAND COM BY co~ 849. 29 Jan 69 N/A 5265 LF…,false,embedded text sufficient (1385 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,59,true,1381,• • LAUNCH CUM BY CUM BY SEO DATB NICJCNAMB Q!._f_ FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 869. 15 Apr 69 …,false,embedded text sufficient (1381 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,60,true,1399,•• • • LAUNCH COM BY CUM BY SEQ. DATE NICKNAME Q.Lit FACILITY VEHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 889. 21 Jun 6…,false,embedded text sufficient (1399 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,61,true,1372,• • LAUNCH CUM BY CUM BY SEQ DATE NICJCNAMB QLI FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 909. 3 Sep 69 N/A …,false,embedded text sufficient (1372 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,62,true,1358,• • • LAUNCH CUM BY CUM BY SEQ DATE NICJCNAME QU FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 929. 7 Nov 69 N/A…,false,embedded text sufficient (1358 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,63,true,1370,• LAUNCH COM BY CUM BY SEO DATE NICICNAME QLl FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 949. 7 Mar 70 N/A 61…,false,embedded text sufficient (1370 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,64,true,1478,LAUNCH CUM BY CUM BY SEO DATE NICKNAME QLI l'ACILITY Vl!:HICLB TYPB PROGRAM BOOSTBR COMMAND COMMAND 968. 27 May 70 GLORY…,false,embedded text sufficient (1478 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,65,true,1506,"• • ,. LAUNCH CUM BY CUM BY SEQ DATE NICJCNAMB Q!.Jt FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 988. 4 Aug 70…",false,embedded text sufficient (1506 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,66,true,1547,• • • LAUNCH COM BY CUM BY SEQ DATE NICKNAME Qf.Jt FACILITY VEHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 1008. 5 .Oct 70…,false,embedded text sufficient (1547 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,67,true,1507,"• • LAUNCH COM BY COM BY SEQ DATB NICJCNAMB Q.L! l""ACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 1028. 28 Jan 71 …",false,embedded text sufficient (1507 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,68,true,1508,LAUNCH CUM BY COM BY SEQ DATE NICKNAME QLJ. FACILITY VBHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 1048. 8 Apr 71 STM-2W …,false,embedded text sufficient (1508 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,69,true,1506,• LAUNCH SEO DATB NICICNAMB ~ FACILITY VEHICLE TYPB PROGRAM COM BY BOOSTBR COMMAND CUM BY COMMAND 1068. 1069. 1070. 1071…,false,embedded text sufficient (1506 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,70,true,1514,• • • LAUNCH CUM BY CUM BY SEQ DATE NICKNAME Q.j_jt FACILITY VEHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 1088. 16 Sep 7…,false,embedded text sufficient (1514 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,71,true,1476,• • LAUNCH CUM BY CUM BY SEQ DATE NICKNAME QU FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1108. 17 Dec 71 GLOR…,false,embedded text sufficient (1476 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,72,true,1478,• • • LAUNCH CUM BY CUM BY SEQ DATE NICKNAME OP# FACILITY VBHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 1128. 24 May 72 M…,false,embedded text sufficient (1478 chars),"text layer present, OCR not needed"
